========================>2020-05-04 17-33-14	N5<========================
iterTime	volumeRate	crossRate	mutateRate	algo_time
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (58, 15, 1, 6, 39, 1, 1, '1O1S1P16'), 'part_num': 8, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (64, 15, 1, 36, 6, 1, 0, '1O1S1P12'), 'part_num': 9, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (64, 21, 1, 19, 27, 1, 1, '1O1S1P7'), 'part_num': 10, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (83, 21, 1, 10, 31, 1, 1, '1O1S1P46'), 'part_num': 11, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (93, 21, 1, 6, 27, 1, 1, '1O1S1P37'), 'part_num': 12, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (64, 52, 1, 26, 8, 1, 0, '1O1S1P9'), 'part_num': 13, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (34, 61, 1, 16, 22, 1, 1, '1O1S1P24'), 'part_num': 14, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (50, 61, 1, 10, 25, 1, 1, '1O1S1P1'), 'part_num': 15, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (60, 61, 1, 10, 25, 1, 1, '1O1S1P6'), 'part_num': 16, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (70, 61, 1, 6, 26, 1, 1, '1O1S1P34'), 'part_num': 17, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (76, 61, 1, 20, 14, 1, 0, '1O1S1P27'), 'part_num': 18, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 72, 1, 6, 23, 1, 1, '1O1S1P49'), 'part_num': 19, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (6, 75, 1, 6, 20, 1, 1, '1O1S1P14'), 'part_num': 20, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (76, 75, 1, 6, 20, 1, 1, '1O1S1P21'), 'part_num': 21, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (12, 75, 1, 18, 6, 1, 0, '1O1S1P20'), 'part_num': 22, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (82, 75, 1, 16, 6, 1, 0, '1O1S1P42'), 'part_num': 23, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (12, 81, 1, 15, 6, 1, 0, '1O1S1P48'), 'part_num': 24, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (82, 81, 1, 14, 8, 1, 0, '1O1S1P33'), 'part_num': 25, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (27, 81, 1, 7, 6, 1, 0, '1O1S1P32'), 'part_num': 26, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (34, 83, 1, 11, 10, 1, 0, '1O1S1P8'), 'part_num': 27, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (45, 86, 1, 10, 11, 1, 1, '1O1S1P22'), 'part_num': 28, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (12, 87, 1, 10, 10, 1, 0, '1O1S1P26'), 'part_num': 29, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (55, 87, 1, 10, 8, 1, 0, '1O1S1P25'), 'part_num': 30, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (22, 89, 1, 8, 10, 1, 1, '1O1S1P43'), 'part_num': 31, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (65, 89, 1, 11, 6, 1, 0, '1O1S1P35'), 'part_num': 32, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (82, 89, 1, 7, 10, 1, 1, '1O1S1P2'), 'part_num': 33, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (30, 93, 1, 10, 7, 1, 0, '1O1S1P50'), 'part_num': 34, 'volume_rate': 0.8827},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (89, 93, 1, 10, 6, 1, 0, '1O1S1P5'), 'part_num': 35, 'volume_rate': 0.8827},

========================>2020-05-04 21-37-55	N5<========================
iterTime	volumeRate	crossRate	mutateRate	algo_time
1	0.7351	0.85	0.6	117.92205619812012
2	0.7351	0.85	0.6	117.92205619812012
3	0.7803	0.85	0.6	117.92205619812012
4	0.7803	0.85	0.6	117.92205619812012
5	0.7803	0.85	0.6	117.92205619812012
6	0.8277	0.85	0.6	117.92205619812012
7	0.8503	0.85	0.6	117.92205619812012
8	0.8503	0.85	0.6	117.92205619812012
9	0.8503	0.85	0.6	117.92205619812012
10	0.8503	0.85	0.6	117.92205619812012
11	0.8573	0.85	0.6	117.92205619812012
12	0.8573	0.85	0.6	117.92205619812012
13	0.8573	0.85	0.6	117.92205619812012
14	0.8573	0.85	0.6	117.92205619812012
15	0.8573	0.85	0.6	117.92205619812012
16	0.8573	0.85	0.6	117.92205619812012
17	0.8573	0.85	0.6	117.92205619812012
18	0.8573	0.85	0.6	117.92205619812012
19	0.8573	0.85	0.6	117.92205619812012
20	0.8573	0.85	0.6	117.92205619812012
21	0.8573	0.85	0.6	117.92205619812012
22	0.8573	0.85	0.6	117.92205619812012
23	0.8573	0.85	0.6	117.92205619812012
24	0.8573	0.85	0.6	117.92205619812012
25	0.8573	0.85	0.6	117.92205619812012
26	0.8573	0.85	0.6	117.92205619812012
27	0.8573	0.85	0.6	117.92205619812012
28	0.8573	0.85	0.6	117.92205619812012
29	0.8643	0.85	0.6	117.92205619812012
30	0.8643	0.85	0.6	117.92205619812012
31	0.8643	0.85	0.6	117.92205619812012
32	0.8643	0.85	0.6	117.92205619812012
33	0.8643	0.85	0.6	117.92205619812012
34	0.8643	0.85	0.6	117.92205619812012
35	0.8643	0.85	0.6	117.92205619812012
36	0.8643	0.85	0.6	117.92205619812012
37	0.8643	0.85	0.6	117.92205619812012
38	0.8763	0.85	0.6	117.92205619812012
39	0.8763	0.85	0.6	117.92205619812012
40	0.8823	0.85	0.6	117.92205619812012
41	0.8823	0.85	0.6	117.92205619812012
42	0.8823	0.85	0.6	117.92205619812012
43	0.8823	0.85	0.6	117.92205619812012
44	0.8823	0.85	0.6	117.92205619812012
45	0.8823	0.85	0.6	117.92205619812012
46	0.8823	0.85	0.6	117.92205619812012
47	0.8823	0.85	0.6	117.92205619812012
48	0.8823	0.85	0.6	117.92205619812012
49	0.8823	0.85	0.6	117.92205619812012
50	0.8823	0.85	0.6	117.92205619812012
51	0.8823	0.85	0.6	117.92205619812012
52	0.8823	0.85	0.6	117.92205619812012
53	0.8823	0.85	0.6	117.92205619812012
54	0.8823	0.85	0.6	117.92205619812012
55	0.8823	0.85	0.6	117.92205619812012
56	0.8823	0.85	0.6	117.92205619812012
57	0.8823	0.85	0.6	117.92205619812012
58	0.8823	0.85	0.6	117.92205619812012
59	0.8823	0.85	0.6	117.92205619812012
60	0.8823	0.85	0.6	117.92205619812012
61	0.8823	0.85	0.6	117.92205619812012
62	0.8823	0.85	0.6	117.92205619812012
63	0.8823	0.85	0.6	117.92205619812012
64	0.8823	0.85	0.6	117.92205619812012
65	0.8823	0.85	0.6	117.92205619812012
66	0.8823	0.85	0.6	117.92205619812012
67	0.8823	0.85	0.6	117.92205619812012
68	0.8823	0.85	0.6	117.92205619812012
69	0.8823	0.85	0.6	117.92205619812012
70	0.8823	0.85	0.6	117.92205619812012
71	0.8823	0.85	0.6	117.92205619812012
72	0.8823	0.85	0.6	117.92205619812012
73	0.8823	0.85	0.6	117.92205619812012
74	0.8823	0.85	0.6	117.92205619812012
75	0.8823	0.85	0.6	117.92205619812012
76	0.8823	0.85	0.6	117.92205619812012
77	0.8823	0.85	0.6	117.92205619812012
78	0.8823	0.85	0.6	117.92205619812012
79	0.8823	0.85	0.6	117.92205619812012
80	0.8823	0.85	0.6	117.92205619812012
81	0.8823	0.85	0.6	117.92205619812012
82	0.8823	0.85	0.6	117.92205619812012
83	0.8823	0.85	0.6	117.92205619812012
84	0.8823	0.85	0.6	117.92205619812012
85	0.8823	0.85	0.6	117.92205619812012
86	0.8823	0.85	0.6	117.92205619812012
87	0.8823	0.85	0.6	117.92205619812012
88	0.8823	0.85	0.6	117.92205619812012
89	0.8823	0.85	0.6	117.92205619812012
90	0.8823	0.85	0.6	117.92205619812012
91	0.8823	0.85	0.6	117.92205619812012
92	0.8823	0.85	0.6	117.92205619812012
93	0.8823	0.85	0.6	117.92205619812012
94	0.8823	0.85	0.6	117.92205619812012
95	0.8823	0.85	0.6	117.92205619812012
96	0.8823	0.85	0.6	117.92205619812012
97	0.8823	0.85	0.6	117.92205619812012
98	0.8823	0.85	0.6	117.92205619812012
99	0.8823	0.85	0.6	117.92205619812012
100	0.8823	0.85	0.6	117.92205619812012
101	0.8823	0.85	0.6	117.92205619812012
102	0.8823	0.85	0.6	117.92205619812012
103	0.8823	0.85	0.6	117.92205619812012
104	0.8823	0.85	0.6	117.92205619812012
105	0.8823	0.85	0.6	117.92205619812012
106	0.8823	0.85	0.6	117.92205619812012
107	0.8823	0.85	0.6	117.92205619812012
108	0.8823	0.85	0.6	117.92205619812012
109	0.8823	0.85	0.6	117.92205619812012
110	0.8823	0.85	0.6	117.92205619812012
111	0.8823	0.85	0.6	117.92205619812012
112	0.8823	0.85	0.6	117.92205619812012
113	0.8823	0.85	0.6	117.92205619812012
114	0.8823	0.85	0.6	117.92205619812012
115	0.8823	0.85	0.6	117.92205619812012
116	0.8823	0.85	0.6	117.92205619812012
117	0.8883	0.85	0.6	117.92205619812012
118	0.8883	0.85	0.6	117.92205619812012
119	0.8883	0.85	0.6	117.92205619812012
120	0.8883	0.85	0.6	117.92205619812012
121	0.8883	0.85	0.6	117.92205619812012
122	0.8883	0.85	0.6	117.92205619812012
123	0.8883	0.85	0.6	117.92205619812012
124	0.8883	0.85	0.6	117.92205619812012
125	0.8883	0.85	0.6	117.92205619812012
126	0.8883	0.85	0.6	117.92205619812012
127	0.8883	0.85	0.6	117.92205619812012
128	0.8883	0.85	0.6	117.92205619812012
129	0.8883	0.85	0.6	117.92205619812012
130	0.8883	0.85	0.6	117.92205619812012
131	0.8883	0.85	0.6	117.92205619812012
132	0.8883	0.85	0.6	117.92205619812012
133	0.8883	0.85	0.6	117.92205619812012
134	0.8883	0.85	0.6	117.92205619812012
135	0.8883	0.85	0.6	117.92205619812012
136	0.8883	0.85	0.6	117.92205619812012
137	0.8883	0.85	0.6	117.92205619812012
138	0.8883	0.85	0.6	117.92205619812012
139	0.8883	0.85	0.6	117.92205619812012
140	0.8883	0.85	0.6	117.92205619812012
141	0.8883	0.85	0.6	117.92205619812012
142	0.8883	0.85	0.6	117.92205619812012
143	0.8883	0.85	0.6	117.92205619812012
144	0.8883	0.85	0.6	117.92205619812012
145	0.8883	0.85	0.6	117.92205619812012
146	0.8883	0.85	0.6	117.92205619812012
147	0.8883	0.85	0.6	117.92205619812012
148	0.8883	0.85	0.6	117.92205619812012
149	0.8883	0.85	0.6	117.92205619812012
150	0.8883	0.85	0.6	117.92205619812012
151	0.8883	0.85	0.6	117.92205619812012
152	0.8883	0.85	0.6	117.92205619812012
153	0.8883	0.85	0.6	117.92205619812012
154	0.8883	0.85	0.6	117.92205619812012
155	0.8883	0.85	0.6	117.92205619812012
156	0.8883	0.85	0.6	117.92205619812012
157	0.8883	0.85	0.6	117.92205619812012
158	0.8883	0.85	0.6	117.92205619812012
159	0.8883	0.85	0.6	117.92205619812012
160	0.8883	0.85	0.6	117.92205619812012
161	0.8883	0.85	0.6	117.92205619812012
162	0.8883	0.85	0.6	117.92205619812012
163	0.8883	0.85	0.6	117.92205619812012
164	0.8883	0.85	0.6	117.92205619812012
165	0.8883	0.85	0.6	117.92205619812012
166	0.8883	0.85	0.6	117.92205619812012
167	0.8883	0.85	0.6	117.92205619812012
168	0.8883	0.85	0.6	117.92205619812012
169	0.8883	0.85	0.6	117.92205619812012
170	0.8883	0.85	0.6	117.92205619812012
171	0.8883	0.85	0.6	117.92205619812012
172	0.8883	0.85	0.6	117.92205619812012
173	0.8883	0.85	0.6	117.92205619812012
174	0.8883	0.85	0.6	117.92205619812012
175	0.8883	0.85	0.6	117.92205619812012
176	0.8883	0.85	0.6	117.92205619812012
177	0.8883	0.85	0.6	117.92205619812012
178	0.8883	0.85	0.6	117.92205619812012
179	0.8883	0.85	0.6	117.92205619812012
180	0.8883	0.85	0.6	117.92205619812012
181	0.8883	0.85	0.6	117.92205619812012
182	0.8883	0.85	0.6	117.92205619812012
183	0.8883	0.85	0.6	117.92205619812012
184	0.8883	0.85	0.6	117.92205619812012
185	0.8883	0.85	0.6	117.92205619812012
186	0.8883	0.85	0.6	117.92205619812012
187	0.8883	0.85	0.6	117.92205619812012
188	0.8905	0.85	0.6	117.92205619812012
189	0.8905	0.85	0.6	117.92205619812012
190	0.8905	0.85	0.6	117.92205619812012
191	0.8905	0.85	0.6	117.92205619812012
192	0.8905	0.85	0.6	117.92205619812012
193	0.8905	0.85	0.6	117.92205619812012
194	0.8905	0.85	0.6	117.92205619812012
195	0.8905	0.85	0.6	117.92205619812012
196	0.8905	0.85	0.6	117.92205619812012
197	0.8905	0.85	0.6	117.92205619812012
198	0.8905	0.85	0.6	117.92205619812012
199	0.8905	0.85	0.6	117.92205619812012
200	0.8905	0.85	0.6	117.92205619812012
========================>solution<========================
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 0, 1, 74, 8, 1, 0, '1O1S1P4'), 'part_num': 1, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (74, 0, 1, 10, 6, 1, 0, '1O1S1P40'), 'part_num': 2, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 8, 1, 34, 64, 1, 1, '1O1S1P10'), 'part_num': 3, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (34, 8, 1, 7, 53, 1, 1, '1O1S1P11'), 'part_num': 4, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (41, 8, 1, 7, 48, 1, 1, '1O1S1P19'), 'part_num': 5, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (48, 8, 1, 47, 7, 1, 0, '1O1S1P47'), 'part_num': 6, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (48, 15, 1, 10, 46, 1, 1, '1O1S1P17'), 'part_num': 7, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (58, 15, 1, 6, 39, 1, 1, '1O1S1P16'), 'part_num': 8, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (64, 15, 1, 6, 36, 1, 1, '1O1S1P12'), 'part_num': 9, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (70, 15, 1, 19, 27, 1, 1, '1O1S1P7'), 'part_num': 10, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (89, 15, 1, 10, 31, 1, 1, '1O1S1P46'), 'part_num': 11, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (70, 46, 1, 27, 6, 1, 0, '1O1S1P37'), 'part_num': 12, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (64, 51, 1, 6, 7, 1, 1, '1O1S1P18'), 'part_num': 13, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (70, 52, 1, 22, 16, 1, 0, '1O1S1P24'), 'part_num': 14, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (34, 61, 1, 26, 6, 1, 0, '1O1S1P34'), 'part_num': 15, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (34, 67, 1, 10, 25, 1, 1, '1O1S1P6'), 'part_num': 16, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (44, 68, 1, 10, 25, 1, 1, '1O1S1P1'), 'part_num': 17, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (54, 68, 1, 20, 14, 1, 0, '1O1S1P27'), 'part_num': 18, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (74, 68, 1, 6, 23, 1, 1, '1O1S1P49'), 'part_num': 19, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (80, 68, 1, 20, 6, 1, 0, '1O1S1P14'), 'part_num': 20, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 72, 1, 20, 6, 1, 0, '1O1S1P21'), 'part_num': 21, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 78, 1, 18, 6, 1, 0, '1O1S1P20'), 'part_num': 22, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (80, 78, 1, 16, 6, 1, 0, '1O1S1P42'), 'part_num': 23, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (18, 78, 1, 15, 6, 1, 0, '1O1S1P48'), 'part_num': 24, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 84, 1, 8, 14, 1, 1, '1O1S1P33'), 'part_num': 25, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (54, 84, 1, 6, 14, 1, 1, '1O1S1P28'), 'part_num': 26, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (80, 84, 1, 10, 11, 1, 1, '1O1S1P8'), 'part_num': 27, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (8, 84, 1, 10, 11, 1, 1, '1O1S1P22'), 'part_num': 28, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (60, 84, 1, 10, 10, 1, 1, '1O1S1P26'), 'part_num': 29, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (90, 84, 1, 8, 10, 1, 1, '1O1S1P25'), 'part_num': 30, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (18, 84, 1, 10, 8, 1, 0, '1O1S1P43'), 'part_num': 31, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (18, 92, 1, 26, 8, 1, 0, '1O1S1P9'), 'part_num': 32, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (70, 92, 1, 10, 7, 1, 0, '1O1S1P2'), 'part_num': 33, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (44, 93, 1, 10, 7, 1, 0, '1O1S1P50'), 'part_num': 34, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (60, 94, 1, 10, 6, 1, 0, '1O1S1P5'), 'part_num': 35, 'volume_rate': 0.8905},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (90, 94, 1, 10, 6, 1, 0, '1O1S1P23'), 'part_num': 36, 'volume_rate': 0.8905},

========================>2020-05-04 21-43-52	N5<========================
iterTime	volumeRate	crossRate	mutateRate	algo_time
1	0.6445	0.85	0.6	3.2179906368255615
========================>solution<========================
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 0, 1, 10, 6, 1, 0, '1O1S1P30'), 'part_num': 1, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (10, 0, 1, 6, 10, 1, 1, '1O1S1P40'), 'part_num': 2, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (16, 0, 1, 16, 6, 1, 0, '1O1S1P42'), 'part_num': 3, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (32, 0, 1, 39, 6, 1, 0, '1O1S1P16'), 'part_num': 4, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (71, 0, 1, 7, 48, 1, 1, '1O1S1P19'), 'part_num': 5, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 10, 1, 64, 34, 1, 0, '1O1S1P10'), 'part_num': 6, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (78, 10, 1, 18, 6, 1, 0, '1O1S1P20'), 'part_num': 7, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 44, 1, 20, 6, 1, 0, '1O1S1P21'), 'part_num': 8, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (78, 44, 1, 14, 8, 1, 0, '1O1S1P33'), 'part_num': 9, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (20, 44, 1, 7, 6, 1, 0, '1O1S1P3'), 'part_num': 10, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (92, 44, 1, 6, 9, 1, 1, '1O1S1P29'), 'part_num': 11, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (27, 44, 1, 8, 6, 1, 0, '1O1S1P36'), 'part_num': 12, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (35, 48, 1, 6, 6, 1, 0, '1O1S1P15'), 'part_num': 13, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 50, 1, 6, 23, 1, 1, '1O1S1P49'), 'part_num': 14, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (41, 50, 1, 6, 7, 1, 1, '1O1S1P39'), 'part_num': 15, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (6, 52, 1, 8, 10, 1, 1, '1O1S1P25'), 'part_num': 16, 'volume_rate': 0.6445},
